trace,workload,budget_gb,capacity_slots,static_slots,static_gb,dynamic_slots,policy,hit_rate,miss_rate,bytes_h2d_per_token,promotions_per_token,evictions_per_token,cache_churn_per_token,cpu_direct_experts_per_token,average_residency_tokens,p50_misses_per_layer,p95_misses_per_layer,projected_routed_moe_p50_ms,projected_routed_moe_p95_ms,band_0_to_4,band_5_to_7,band_8_to_10
results\integration-gate\traces\en_technical.bin,en_technical,10,3616,1808,4.9987584,1808,Hybrid policy (universal),0.73025,0.26975,304826112.0,110.2525,110.2525,220.505,19.2275,16.485890675836572,2.0,7.0,24.69965293749999,46.17703637500002,0.8007552083333334,0.15127604166666667,0.04796875
results\integration-gate\traces\en_technical.bin,en_technical,10,3616,3616,9.9975168,0,Static Hot (adaptive),0.5015338541666666,0.4984661458333333,661516416.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,33.59806,56.82985999999998,0.4490885416666667,0.355234375,0.19567708333333333
results\integration-gate\traces\en_technical.bin,en_technical,10,3616,1808,4.9987584,1808,Static Hot + CLOCK (adaptive),0.730296875,0.269703125,357924096.0,129.4575,129.4575,258.915,0.0,14.11521399804512,2.0,7.0,24.86878124999999,48.677946250000005,0.809375,0.15114583333333334,0.03947916666666667
results\integration-gate\traces\en_technical.bin,en_technical,10,3616,1808,4.9987584,1808,Static Hot + LRU (adaptive),0.73503125,0.26496875,351641088.0,127.185,127.185,254.37,0.0,14.337337969599474,2.0,7.0,24.87914124999999,48.677946250000005,0.8143489583333333,0.146015625,0.039635416666666666
results\integration-gate\traces\en_technical.bin,en_technical,10,3616,1808,4.9987584,1808,Frequency promotion (adaptive),0.724421875,0.275578125,365720832.0,91.74625,91.74625,183.4925,0.0,20.499524132981804,2.0,7.0,24.990902499999994,48.522086249999994,0.8052083333333333,0.15828125,0.03651041666666666
results\integration-gate\traces\en_technical.bin,en_technical,10,3616,1808,4.9987584,1808,Hybrid policy (adaptive),0.7266432291666667,0.2733567708333333,309529728.0,111.95375,111.95375,223.9075,19.2575,16.331108425278263,2.0,7.0,24.73493162499999,46.212388750000024,0.7981510416666666,0.15333333333333332,0.048515625
results\integration-gate\traces\en_technical.bin,en_technical,12,4340,0,0.0,4340,LRU,0.8143489583333333,0.18565104166666666,246378240.0,89.1125,89.1125,178.225,0.0,46.11598758817752,1.0,6.0,23.03228374999999,46.80359750000002,0.9027864583333334,0.08088541666666667,0.016328125
results\integration-gate\traces\en_technical.bin,en_technical,12,4340,0,0.0,4340,CLOCK,0.8074791666666666,0.19252083333333334,255495168.0,92.41,92.41,184.82,0.0,44.360577848096916,1.0,6.0,23.11098249999999,46.80429625000002,0.89765625,0.08635416666666666,0.015989583333333335
results\integration-gate\traces\en_technical.bin,en_technical,12,4340,0,0.0,4340,LFU,0.5299661458333333,0.47003385416666665,623783808.0,225.61625,225.61625,451.2325,0.0,20.15158749668337,5.0,9.0,32.2872975,55.674601249999995,0.4808072916666667,0.366875,0.15231770833333333
results\integration-gate\traces\en_technical.bin,en_technical,12,4340,4340,11.999232,0,Static Hot (universal),0.5778151041666667,0.42218489583333335,560283264.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,30.26453249999999,53.59689125000002,0.5732552083333333,0.30518229166666666,0.1215625
results\integration-gate\traces\en_technical.bin,en_technical,12,4340,2170,5.999616,2170,Static Hot + CLOCK (universal),0.7808020833333333,0.21919791666666666,290898432.0,105.215,105.215,210.43,0.0,20.6593866875367,2.0,6.0,23.70727624999999,47.41069625000001,0.8715104166666666,0.10598958333333333,0.0225
results\integration-gate\traces\en_technical.bin,en_technical,12,4340,2170,5.999616,2170,Static Hot + LRU (universal),0.7850807291666667,0.21491927083333334,285220224.0,103.16125,103.16125,206.3225,0.0,21.065548269589943,2.0,6.0,23.67002374999999,47.36801000000003,0.8746875,0.103125,0.0221875
results\integration-gate\traces\en_technical.bin,en_technical,12,4340,2170,5.999616,2170,Frequency promotion (universal),0.7753802083333333,0.22461979166666668,298093824.0,68.37625,68.37625,136.7525,0.0,32.53943772212959,2.0,6.0,23.771422499999993,47.12163500000003,0.8693229166666666,0.11088541666666667,0.019791666666666666
results\integration-gate\traces\en_technical.bin,en_technical,12,4340,2170,5.999616,2170,Hybrid policy (universal),0.7779348958333333,0.22206510416666667,256576896.0,92.80125,92.80125,185.6025,13.79,23.369819161724344,2.0,7.0,23.724374062499994,45.843469125000006,0.861796875,0.10872395833333333,0.029479166666666667
results\integration-gate\traces\en_technical.bin,en_technical,12,4340,4340,11.999232,0,Static Hot (adaptive),0.5595755208333333,0.44042447916666666,584489088.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,30.893886249999994,55.29296125,0.545078125,0.3145572916666667,0.14036458333333332
results\integration-gate\traces\en_technical.bin,en_technical,12,4340,2170,5.999616,2170,Static Hot + CLOCK (adaptive),0.7766588541666667,0.22334114583333334,296396928.0,107.20375,107.20375,214.4075,0.0,20.404307605745682,2.0,6.0,23.77561749999999,47.409946250000004,0.8680208333333334,0.108828125,0.023151041666666667
results\integration-gate\traces\en_technical.bin,en_technical,12,4340,2170,5.999616,2170,Static Hot + LRU (adaptive),0.7799088541666667,0.22009114583333333,292083840.0,105.64375,105.64375,211.2875,0.0,20.719760368353835,2.0,6.0,23.68655374999999,47.50368000000001,0.8695572916666666,0.10692708333333334,0.023515625
results\integration-gate\traces\en_technical.bin,en_technical,12,4340,2170,5.999616,2170,Frequency promotion (adaptive),0.7705260416666667,0.22947395833333334,304535808.0,70.71375,70.71375,141.4275,0.0,31.791817465777324,2.0,6.0,23.771422499999993,47.246855000000004,0.86546875,0.11408854166666667,0.020442708333333334
results\integration-gate\traces\en_technical.bin,en_technical,12,4340,2170,5.999616,2170,Hybrid policy (adaptive),0.7734635416666666,0.22653645833333333,261311616.0,94.51375,94.51375,189.0275,14.22375,23.10707322706082,2.0,7.0,23.72997749999999,45.88047412500003,0.8575520833333333,0.112265625,0.030182291666666666
results\integration-gate\traces\code.bin,code,2,723,0,0.0,723,LRU,0.35453385416666666,0.6454661458333333,856600704.0,309.82375,309.82375,619.6475,0.0,2.3000510378988577,7.0,10.0,41.66074,60.70914999999999,0.24229166666666666,0.37697916666666664,0.3807291666666667
results\integration-gate\traces\code.bin,code,2,723,0,0.0,723,CLOCK,0.343671875,0.656328125,871015680.0,315.0375,315.0375,630.075,0.0,2.265420253607849,7.0,10.0,42.19289875,61.612991249999986,0.23080729166666666,0.3662239583333333,0.40296875
results\integration-gate\traces\code.bin,code,2,723,0,0.0,723,LFU,0.0393984375,0.9606015625,1274818176.0,461.08875,461.08875,922.1775,0.0,1.5741842202372,10.0,10.0,59.50922999999994,67.40950000000001,0.009895833333333333,0.037395833333333336,0.9527083333333334
results\integration-gate\traces\code.bin,code,2,723,723,1.9989504,0,Static Hot (universal),0.22959375,0.77040625,1022409216.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,47.52871624999998,62.26304749999997,0.07307291666666667,0.329296875,0.5976302083333334
results\integration-gate\traces\code.bin,code,2,723,361,0.9980928,362,Static Hot + CLOCK (universal),0.17025,0.82975,1101164544.0,398.28,398.28,796.56,0.0,0.9275701263979781,9.0,10.0,52.088157499999966,64.41955249999998,0.047578125,0.22567708333333333,0.7267447916666666
results\integration-gate\traces\code.bin,code,2,723,361,0.9980928,362,Static Hot + LRU (universal),0.16454166666666667,0.8354583333333333,1108740096.0,401.02,401.02,802.04,0.0,0.9209577443639642,9.0,10.0,52.119259999999976,64.41955249999998,0.04307291666666667,0.21697916666666667,0.7399479166666667
results\integration-gate\traces\code.bin,code,2,723,361,0.9980928,362,Frequency promotion (universal),0.27888541666666666,0.7211145833333333,956994048.0,299.12,299.12,598.24,0.0,1.2516444539114189,8.0,10.0,44.48703999999999,63.09054499999998,0.13510416666666666,0.36010416666666667,0.5047916666666666
results\integration-gate\traces\code.bin,code,2,723,361,0.9980928,362,Hybrid policy (universal),0.31009375,0.68990625,721934208.0,261.11625,261.11625,522.2325,70.03875,1.4202068122218117,7.0,10.0,35.63735737500001,55.1450575,0.154921875,0.40643229166666667,0.43864583333333335
results\integration-gate\traces\code.bin,code,2,723,723,1.9989504,0,Static Hot (adaptive),0.275984375,0.724015625,960844032.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,45.414676249999985,61.06926499999999,0.13213541666666667,0.360703125,0.5071614583333334
results\integration-gate\traces\code.bin,code,2,723,361,0.9980928,362,Static Hot + CLOCK (adaptive),0.24644791666666666,0.7535520833333333,1000041984.0,361.705,361.705,723.41,0.0,1.0155707262768428,8.0,10.0,49.257656249999975,63.81809499999997,0.12450520833333334,0.29815104166666667,0.57734375
results\integration-gate\traces\code.bin,code,2,723,361,0.9980928,362,Static Hot + LRU (adaptive),0.238421875,0.761578125,1010693376.0,365.5575,365.5575,731.115,0.0,1.0060527330319595,8.0,10.0,49.76907999999999,63.862247499999995,0.12380208333333333,0.27578125,0.6004166666666667
results\integration-gate\traces\code.bin,code,2,723,361,0.9980928,362,Frequency promotion (adaptive),0.329546875,0.670453125,889761024.0,274.51375,274.51375,549.0275,0.0,1.3511779910591324,7.0,10.0,41.851195,61.07363,0.19481770833333334,0.39140625,0.41377604166666665
results\integration-gate\traces\code.bin,code,2,723,361,0.9980928,362,Hybrid policy (adaptive),0.34627604166666665,0.6537239583333333,685245312.0,247.84625,247.84625,495.6925,65.94125,1.4899400231964361,7.0,10.0,34.55511525000001,52.97402749999998,0.20747395833333335,0.40986979166666665,0.38265625
results\integration-gate\traces\code.bin,code,4,1446,0,0.0,1446,LRU,0.5470703125,0.4529296875,601084800.0,217.40625,217.40625,434.8125,0.0,6.60118813391291,4.0,9.0,31.73245124999999,55.07329749999998,0.5351822916666666,0.3051041666666667,0.15971354166666665
results\integration-gate\traces\code.bin,code,4,1446,0,0.0,1446,CLOCK,0.5336432291666666,0.4663567708333333,618903936.0,223.85125,223.85125,447.7025,0.0,6.407653826395027,4.0,9.0,32.18589874999999,55.20210875,0.511953125,0.32033854166666664,0.16770833333333332
results\integration-gate\traces\code.bin,code,4,1446,0,0.0,1446,LFU,0.16116666666666668,0.8388333333333333,1113219072.0,402.64,402.64,805.28,0.0,3.658055835173742,9.0,10.0,53.247688749999966,65.63992499999998,0.04736979166666667,0.18796875,0.7646614583333333
results\integration-gate\traces\code.bin,code,4,1446,1446,3.9979008,0,Static Hot (universal),0.3526223958333333,0.6473776041666667,859137408.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,40.760005000000014,58.464318749999975,0.20088541666666668,0.43895833333333334,0.36015625
results\integration-gate\traces\code.bin,code,4,1446,723,1.9989504,723,Static Hot + CLOCK (universal),0.4974375,0.5025625,666952704.0,241.23,241.23,482.46,0.0,3.0163372046082233,5.0,9.0,34.337202500000004,54.33165999999999,0.44317708333333333,0.36940104166666665,0.187421875
results\integration-gate\traces\code.bin,code,4,1446,723,1.9989504,723,Static Hot + LRU (universal),0.511953125,0.488046875,647688960.0,234.2625,234.2625,468.525,0.0,3.1030706842009543,5.0,9.0,33.693288749999994,53.87675125000001,0.4697395833333333,0.35401041666666666,0.17625
results\integration-gate\traces\code.bin,code,4,1446,723,1.9989504,723,Frequency promotion (universal),0.5019791666666666,0.49802083333333336,660925440.0,192.9325,192.9325,385.865,0.0,3.850214620198898,5.0,9.0,34.01203875,54.0207125,0.44919270833333336,0.37026041666666665,0.180546875
results\integration-gate\traces\code.bin,code,4,1446,723,1.9989504,723,Hybrid policy (universal),0.49891145833333334,0.5010885416666667,542716416.0,196.295,196.295,392.59,44.2275,3.7557794053819444,5.0,9.0,30.264706812499995,49.43065125000002,0.446640625,0.359140625,0.19421875
results\integration-gate\traces\code.bin,code,4,1446,1446,3.9979008,0,Static Hot (adaptive),0.4041171875,0.5958828125,790798464.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,38.62943875000001,56.985346249999985,0.2892708333333333,0.41765625,0.2930729166666667
results\integration-gate\traces\code.bin,code,4,1446,723,1.9989504,723,Static Hot + CLOCK (adaptive),0.5216171875,0.4783828125,634863744.0,229.62375,229.62375,459.2475,0.0,3.1629619959480246,5.0,9.0,32.987210000000005,54.33101750000002,0.48901041666666667,0.34122395833333335,0.169765625
results\integration-gate\traces\code.bin,code,4,1446,723,1.9989504,723,Static Hot + LRU (adaptive),0.532515625,0.467484375,620400384.0,224.3925,224.3925,448.785,0.0,3.2325051763308914,4.0,9.0,32.602098749999996,54.004361250000024,0.5074739583333333,0.3302864583333333,0.16223958333333333
results\integration-gate\traces\code.bin,code,4,1446,723,1.9989504,723,Frequency promotion (adaptive),0.5267213541666667,0.47327864583333334,628089984.0,180.71375,180.71375,361.4275,0.0,4.104872080252789,5.0,9.0,32.68696625,54.07933624999999,0.4956770833333333,0.342578125,0.16174479166666667
results\integration-gate\traces\code.bin,code,4,1446,723,1.9989504,723,Hybrid policy (adaptive),0.5266458333333334,0.4733541666666667,514501632.0,186.09,186.09,372.18,41.12,3.944039415153505,5.0,9.0,29.5196298125,49.00431087500004,0.49776041666666665,0.329375,0.17286458333333332
results\integration-gate\traces\code.bin,code,6,2170,0,0.0,2170,LRU,0.6456223958333334,0.3543776041666667,470295936.0,170.10125,170.10125,340.2025,0.0,12.601505275909368,3.0,8.0,27.748854999999995,51.998186249999975,0.6852864583333333,0.22940104166666667,0.0853125
results\integration-gate\traces\code.bin,code,6,2170,0,0.0,2170,CLOCK,0.6362864583333333,0.36371354166666664,482685696.0,174.5825,174.5825,349.165,0.0,12.258958120700083,3.0,8.0,28.09671124999999,51.88865250000001,0.6713020833333333,0.24028645833333334,0.08841145833333333
results\integration-gate\traces\code.bin,code,6,2170,0,0.0,2170,LFU,0.34227083333333336,0.6577291666666667,872875008.0,315.71,315.71,631.42,0.0,7.045180787508485,7.0,10.0,42.59453249999999,60.18549749999998,0.21700520833333334,0.3759375,0.40705729166666665
results\integration-gate\traces\code.bin,code,6,2170,2170,5.999616,0,Static Hot (universal),0.4464453125,0.5535546875,734624640.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,36.109547500000005,55.82130124999998,0.34565104166666666,0.43671875,0.21763020833333332
results\integration-gate\traces\code.bin,code,6,2170,1085,2.999808,1085,Static Hot + CLOCK (universal),0.6079348958333334,0.3920651041666667,520311168.0,188.19125,188.19125,376.3825,0.0,5.849591566375697,4.0,9.0,29.585346249999994,51.475412500000004,0.626953125,0.27325520833333333,0.09979166666666667
results\integration-gate\traces\code.bin,code,6,2170,1085,2.999808,1085,Static Hot + LRU (universal),0.6158567708333333,0.38414322916666666,509798016.0,184.38875,184.38875,368.7775,0.0,5.9640873004945645,3.0,9.0,29.22095874999999,51.475156250000005,0.6391145833333334,0.26369791666666664,0.0971875
results\integration-gate\traces\code.bin,code,6,2170,1085,2.999808,1085,Frequency promotion (universal),0.6086640625,0.3913359375,519343488.0,142.735,142.735,285.47,0.0,7.867698418206212,4.0,8.0,29.16298374999999,51.048205000000024,0.631015625,0.2744270833333333,0.09455729166666667
results\integration-gate\traces\code.bin,code,6,2170,1085,2.999808,1085,Hybrid policy (universal),0.6089609375,0.3910390625,434951424.0,157.3175,157.3175,314.635,30.38125,7.027145540989861,4.0,9.0,27.379243124999995,47.46676699999999,0.6278645833333333,0.2665885416666667,0.105546875
results\integration-gate\traces\code.bin,code,6,2170,2170,5.999616,0,Static Hot (adaptive),0.4975078125,0.5024921875,666859392.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,33.57930625,54.54339250000002,0.44111979166666665,0.3823697916666667,0.17651041666666667
results\integration-gate\traces\code.bin,code,6,2170,1085,2.999808,1085,Static Hot + CLOCK (adaptive),0.6297734375,0.3702265625,491329152.0,177.70875,177.70875,355.4175,0.0,6.181273722211124,3.0,8.0,28.245726249999997,51.33570375000002,0.665703125,0.24372395833333332,0.09057291666666667
results\integration-gate\traces\code.bin,code,6,2170,1085,2.999808,1085,Static Hot + LRU (adaptive),0.6350807291666667,0.3649192708333333,484285824.0,175.16125,175.16125,350.3225,0.0,6.270968925703101,3.0,8.0,28.129771249999994,51.361792500000035,0.6731770833333334,0.23723958333333334,0.08958333333333333
results\integration-gate\traces\code.bin,code,6,2170,1085,2.999808,1085,Frequency promotion (adaptive),0.6280651041666667,0.37193489583333333,493596288.0,133.05,133.05,266.1,0.0,8.434691003902834,3.0,8.0,28.17738374999999,50.86744000000001,0.6657552083333333,0.248515625,0.08572916666666666
results\integration-gate\traces\code.bin,code,6,2170,1085,2.999808,1085,Hybrid policy (adaptive),0.6292760416666666,0.3707239583333333,412898688.0,149.34125,149.34125,298.6825,28.60625,7.385959486888596,3.0,9.0,26.75289124999999,47.438303625000025,0.66265625,0.24091145833333333,0.09643229166666667
results\integration-gate\traces\code.bin,code,8,2893,0,0.0,2893,LRU,0.7160859375,0.2839140625,376783488.0,136.27875,136.27875,272.5575,0.0,20.856431533640656,2.0,7.0,25.24353124999999,49.415983749999974,0.7880729166666667,0.16479166666666667,0.047135416666666666
results\integration-gate\traces\code.bin,code,8,2893,0,0.0,2893,CLOCK,0.7044270833333334,0.2955729166666667,392256000.0,141.875,141.875,283.75,0.0,19.986803910741287,2.0,8.0,25.543773749999993,49.69185625000005,0.7721614583333334,0.17731770833333332,0.050520833333333334
results\integration-gate\traces\code.bin,code,8,2893,0,0.0,2893,LFU,0.43904947916666665,0.5609505208333333,744439680.0,269.25625,269.25625,538.5125,0.0,11.033859219423036,6.0,10.0,37.006083749999995,57.89558499999998,0.3541666666666667,0.379140625,0.2666927083333333
results\integration-gate\traces\code.bin,code,8,2893,2893,7.9985664,0,Static Hot (universal),0.524546875,0.475453125,630975744.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,32.138284999999996,53.7363825,0.48322916666666665,0.3721614583333333,0.144609375
results\integration-gate\traces\code.bin,code,8,2893,0,0.0,2893,Static Hot + CLOCK (universal),0.7044270833333334,0.2955729166666667,392256000.0,141.875,141.875,283.75,0.0,19.986803910741287,2.0,8.0,25.543773749999993,49.69185625000005,0.7721614583333334,0.17731770833333332,0.050520833333333334
results\integration-gate\traces\code.bin,code,8,2893,0,0.0,2893,Static Hot + LRU (universal),0.7160859375,0.2839140625,376783488.0,136.27875,136.27875,272.5575,0.0,20.856431533640656,2.0,7.0,25.24353124999999,49.415983749999974,0.7880729166666667,0.16479166666666667,0.047135416666666666
results\integration-gate\traces\code.bin,code,8,2893,0,0.0,2893,Frequency promotion (universal),0.7109375,0.2890625,383616000.0,91.0,91.0,182.0,0.0,30.9114755631962,2.0,7.0,25.17519249999999,48.903785000000006,0.789453125,0.170703125,0.03984375
results\integration-gate\traces\code.bin,code,8,2893,0,0.0,2893,Hybrid policy (universal),0.705671875,0.294328125,322669440.0,116.70625,116.70625,233.4125,24.57125,24.312487437434893,2.0,8.0,25.05194924999999,46.44090375000002,0.7709635416666667,0.17216145833333332,0.056875
results\integration-gate\traces\code.bin,code,8,2893,723,1.9989504,2170,Static Hot + CLOCK (universal),0.7003177083333333,0.29968229166666666,397709568.0,143.8475,143.8475,287.695,0.0,15.058313092134913,3.0,8.0,25.91433124999999,49.19567125,0.7684114583333334,0.18088541666666666,0.050703125
results\integration-gate\traces\code.bin,code,8,2893,723,1.9989504,2170,Static Hot + LRU (universal),0.705421875,0.294578125,390935808.0,141.3975,141.3975,282.795,0.0,15.258027159839923,3.0,7.0,25.87090874999999,49.02557250000002,0.774375,0.17674479166666668,0.048880208333333335
results\integration-gate\traces\code.bin,code,8,2893,723,1.9989504,2170,Frequency promotion (universal),0.693328125,0.306671875,406985472.0,101.085,101.085,202.17,0.0,21.68653922512841,3.0,7.0,26.191878749999987,48.906206250000004,0.7633854166666667,0.18981770833333333,0.046796875
results\integration-gate\traces\code.bin,code,8,2893,723,1.9989504,2170,Hybrid policy (universal),0.6961145833333333,0.3038854166666667,339489792.0,122.79,122.79,245.58,23.075,17.69111625142431,3.0,8.0,25.37049306249999,46.545473125000015,0.75734375,0.1825,0.06015625
results\integration-gate\traces\code.bin,code,8,2893,1446,3.9979008,1447,Static Hot + CLOCK (universal),0.6858567708333333,0.31414322916666665,416900736.0,150.78875,150.78875,301.5775,0.0,9.724946862768888,3.0,8.0,26.62460499999999,48.93596000000003,0.7471614583333334,0.19791666666666666,0.054921875
results\integration-gate\traces\code.bin,code,8,2893,1446,3.9979008,1447,Static Hot + LRU (universal),0.6920208333333333,0.3079791666666667,408720384.0,147.83,147.83,295.66,0.0,9.906914412713235,3.0,8.0,26.409224999999992,48.894656250000025,0.7559895833333333,0.190390625,0.053619791666666666
results\integration-gate\traces\code.bin,code,8,2893,1446,3.9979008,1447,Frequency promotion (universal),0.6856171875,0.3143828125,417218688.0,106.81,106.81,213.62,0.0,14.010471938858759,3.0,7.0,26.43611874999999,48.80996250000001,0.7518489583333333,0.19856770833333334,0.04958333333333333
results\integration-gate\traces\code.bin,code,8,2893,1446,3.9979008,1447,Hybrid policy (universal),0.6855078125,0.3144921875,357796224.0,129.41125,129.41125,258.8225,21.545,11.350889908281005,3.0,8.0,25.692787499999987,46.405972500000026,0.7432291666666667,0.19669270833333333,0.060078125
results\integration-gate\traces\code.bin,code,8,2893,2170,5.999616,723,Static Hot + CLOCK (universal),0.6575,0.3425,454533120.0,164.4,164.4,328.8,0.0,4.53757632408542,3.0,8.0,27.233232499999993,49.355377499999996,0.7076822916666666,0.232421875,0.059895833333333336
results\integration-gate\traces\code.bin,code,8,2893,2170,5.999616,723,Static Hot + LRU (universal),0.6627786458333333,0.33722135416666665,447527808.0,161.86625,161.86625,323.7325,0.0,4.607616378246851,3.0,8.0,27.020078749999996,49.246573750000024,0.7158072916666667,0.224765625,0.05942708333333333
results\integration-gate\traces\code.bin,code,8,2893,2170,5.999616,723,Frequency promotion (universal),0.6582135416666667,0.3417864583333333,453586176.0,122.1525,122.1525,244.305,0.0,6.2582125461886555,3.0,8.0,27.14836874999999,49.08942500000002,0.7128385416666667,0.22916666666666666,0.05799479166666666
results\integration-gate\traces\code.bin,code,8,2893,2170,5.999616,723,Hybrid policy (universal),0.6580130208333334,0.34198697916666665,396092160.0,143.2625,143.2625,286.525,20.89125,5.204366740777101,3.0,8.0,26.17519868749999,46.422223000000024,0.70734375,0.2284375,0.06421875
results\integration-gate\traces\code.bin,code,8,2893,2893,7.9985664,0,Static Hot (adaptive),0.5770338541666666,0.4229661458333333,561320064.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,30.082219999999992,52.607951250000006,0.5770052083333334,0.3083854166666667,0.114609375
results\integration-gate\traces\code.bin,code,8,2893,0,0.0,2893,Static Hot + CLOCK (adaptive),0.7044270833333334,0.2955729166666667,392256000.0,141.875,141.875,283.75,0.0,19.986803910741287,2.0,8.0,25.543773749999993,49.69185625000005,0.7721614583333334,0.17731770833333332,0.050520833333333334
results\integration-gate\traces\code.bin,code,8,2893,0,0.0,2893,Static Hot + LRU (adaptive),0.7160859375,0.2839140625,376783488.0,136.27875,136.27875,272.5575,0.0,20.856431533640656,2.0,7.0,25.24353124999999,49.415983749999974,0.7880729166666667,0.16479166666666667,0.047135416666666666
results\integration-gate\traces\code.bin,code,8,2893,0,0.0,2893,Frequency promotion (adaptive),0.7109375,0.2890625,383616000.0,91.0,91.0,182.0,0.0,30.9114755631962,2.0,7.0,25.17519249999999,48.903785000000006,0.789453125,0.170703125,0.03984375
results\integration-gate\traces\code.bin,code,8,2893,0,0.0,2893,Hybrid policy (adaptive),0.705671875,0.294328125,322669440.0,116.70625,116.70625,233.4125,24.57125,24.312487437434893,2.0,8.0,25.05194924999999,46.44090375000002,0.7709635416666667,0.17216145833333332,0.056875
results\integration-gate\traces\code.bin,code,8,2893,723,1.9989504,2170,Static Hot + CLOCK (adaptive),0.7095833333333333,0.29041666666666666,385413120.0,139.4,139.4,278.8,0.0,15.498224476816887,2.0,7.0,25.62864249999999,49.26661625000005,0.77953125,0.17151041666666667,0.04895833333333333
results\integration-gate\traces\code.bin,code,8,2893,723,1.9989504,2170,Static Hot + LRU (adaptive),0.7163203125,0.2836796875,376472448.0,136.16625,136.16625,272.3325,0.0,15.869175663435175,2.0,7.0,25.45471374999999,48.895146250000025,0.78859375,0.16434895833333332,0.04705729166666667
results\integration-gate\traces\code.bin,code,8,2893,723,1.9989504,2170,Frequency promotion (adaptive),0.7049244791666667,0.2950755208333333,391595904.0,95.17625,95.17625,190.3525,0.0,22.848168723180745,3.0,7.0,25.665897499999986,48.71530875000003,0.78,0.177734375,0.042265625
results\integration-gate\traces\code.bin,code,8,2893,723,1.9989504,2170,Hybrid policy (adaptive),0.7053489583333333,0.29465104166666667,329194368.0,119.06625,119.06625,238.1325,22.36625,18.211713993440657,2.0,8.0,25.150411312499987,46.427137750000014,0.7683333333333333,0.17385416666666667,0.0578125
results\integration-gate\traces\code.bin,code,8,2893,1446,3.9979008,1447,Static Hot + CLOCK (adaptive),0.7033229166666667,0.2966770833333333,393721344.0,142.405,142.405,284.81,0.0,10.283401987893992,3.0,8.0,26.03447624999999,49.04622500000001,0.77265625,0.17697916666666666,0.05036458333333333
results\integration-gate\traces\code.bin,code,8,2893,1446,3.9979008,1447,Static Hot + LRU (adaptive),0.7086796875,0.2913203125,386612352.0,139.83375,139.83375,279.6675,0.0,10.447051313611066,2.0,7.0,25.829464999999995,48.904620000000044,0.7798697916666667,0.17119791666666667,0.04893229166666667
results\integration-gate\traces\code.bin,code,8,2893,1446,3.9979008,1447,Frequency promotion (adaptive),0.702359375,0.297640625,395000064.0,98.4675,98.4675,196.935,0.0,15.13704144620811,3.0,7.0,25.750763749999994,48.93503500000002,0.777421875,0.17723958333333334,0.04533854166666667
results\integration-gate\traces\code.bin,code,8,2893,1446,3.9979008,1447,Hybrid policy (adaptive),0.7036197916666667,0.29638020833333334,337094784.0,121.92375,121.92375,243.8475,20.33875,12.01721777033554,2.0,8.0,25.292181187499992,46.313759375,0.7701041666666667,0.17348958333333334,0.05640625
results\integration-gate\traces\code.bin,code,8,2893,2170,5.999616,723,Static Hot + CLOCK (adaptive),0.6861380208333333,0.3138619791666667,416527488.0,150.65375,150.65375,301.3075,0.0,4.956622926233278,3.0,8.0,26.208408749999986,49.14005500000002,0.75,0.19684895833333332,0.05315104166666667
results\integration-gate\traces\code.bin,code,8,2893,2170,5.999616,723,Static Hot + LRU (adaptive),0.6900598958333334,0.3099401041666667,411322752.0,148.77125,148.77125,297.5425,0.0,5.015352072814152,3.0,8.0,26.19804249999999,49.263526250000005,0.7557552083333333,0.19205729166666666,0.0521875
results\integration-gate\traces\code.bin,code,8,2893,2170,5.999616,723,Frequency promotion (adaptive),0.6839505208333333,0.31604947916666665,419430528.0,109.755,109.755,219.51,0.0,6.989238572961548,3.0,8.0,26.191878749999994,48.919446250000036,0.7494010416666667,0.19828125,0.05231770833333333
results\integration-gate\traces\code.bin,code,8,2893,2170,5.999616,723,Hybrid policy (adaptive),0.685078125,0.314921875,364355712.0,131.78375,131.78375,263.5675,19.37875,5.667592934684348,3.0,8.0,25.562849062499993,46.42028500000003,0.7470052083333333,0.19481770833333334,0.05817708333333333
results\integration-gate\traces\code.bin,code,10,3616,0,0.0,3616,LRU,0.7793645833333334,0.22063541666666667,292806144.0,105.905,105.905,211.81,0.0,32.64626464606973,2.0,6.0,23.686553749999987,47.40785125000002,0.868046875,0.10942708333333333,0.022526041666666666
results\integration-gate\traces\code.bin,code,10,3616,0,0.0,3616,CLOCK,0.7689375,0.2310625,306643968.0,110.91,110.91,221.82,0.0,31.261736718761334,2.0,6.0,23.88737499999999,47.47827500000003,0.8597395833333333,0.11559895833333333,0.024661458333333334
results\integration-gate\traces\code.bin,code,10,3616,0,0.0,3616,LFU,0.5134947916666667,0.4865052083333333,645643008.0,233.5225,233.5225,467.045,0.0,16.008804660249293,5.0,9.0,33.06171625,55.731002499999995,0.46479166666666666,0.3614322916666667,0.17377604166666666
